imagepath,filename,disease_name,category,split,label
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (487).jpg,Stroke 1 (487).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (488).jpg,Stroke 1 (488).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (489).jpg,Stroke 1 (489).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (49).jpg,Stroke 1 (49).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (490).jpg,Stroke 1 (490).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (491).jpg,Stroke 1 (491).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (492).jpg,Stroke 1 (492).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (493).jpg,Stroke 1 (493).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (494).jpg,Stroke 1 (494).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (495).jpg,Stroke 1 (495).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (496).jpg,Stroke 1 (496).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (497).jpg,Stroke 1 (497).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (498).jpg,Stroke 1 (498).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (499).jpg,Stroke 1 (499).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (5).jpg,Stroke 1 (5).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (50).jpg,Stroke 1 (50).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (500).jpg,Stroke 1 (500).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (501).jpg,Stroke 1 (501).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (502).jpg,Stroke 1 (502).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (503).jpg,Stroke 1 (503).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (504).jpg,Stroke 1 (504).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (505).jpg,Stroke 1 (505).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (506).jpg,Stroke 1 (506).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (507).jpg,Stroke 1 (507).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (508).jpg,Stroke 1 (508).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (509).jpg,Stroke 1 (509).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (51).jpg,Stroke 1 (51).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (510).jpg,Stroke 1 (510).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (511).jpg,Stroke 1 (511).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (512).jpg,Stroke 1 (512).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (513).jpg,Stroke 1 (513).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (514).jpg,Stroke 1 (514).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (515).jpg,Stroke 1 (515).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (516).jpg,Stroke 1 (516).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (517).jpg,Stroke 1 (517).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (518).jpg,Stroke 1 (518).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (519).jpg,Stroke 1 (519).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (52).jpg,Stroke 1 (52).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (520).jpg,Stroke 1 (520).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (521).jpg,Stroke 1 (521).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (522).jpg,Stroke 1 (522).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (523).jpg,Stroke 1 (523).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (524).jpg,Stroke 1 (524).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (525).jpg,Stroke 1 (525).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (526).jpg,Stroke 1 (526).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (527).jpg,Stroke 1 (527).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (528).jpg,Stroke 1 (528).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (529).jpg,Stroke 1 (529).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (53).jpg,Stroke 1 (53).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (530).jpg,Stroke 1 (530).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (531).jpg,Stroke 1 (531).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (532).jpg,Stroke 1 (532).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (533).jpg,Stroke 1 (533).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (534).jpg,Stroke 1 (534).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (535).jpg,Stroke 1 (535).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (536).jpg,Stroke 1 (536).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (537).jpg,Stroke 1 (537).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (538).jpg,Stroke 1 (538).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (539).jpg,Stroke 1 (539).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (54).jpg,Stroke 1 (54).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (540).jpg,Stroke 1 (540).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (541).jpg,Stroke 1 (541).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (542).jpg,Stroke 1 (542).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (543).jpg,Stroke 1 (543).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (544).jpg,Stroke 1 (544).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (545).jpg,Stroke 1 (545).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (546).jpg,Stroke 1 (546).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (547).jpg,Stroke 1 (547).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (548).jpg,Stroke 1 (548).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (549).jpg,Stroke 1 (549).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (55).jpg,Stroke 1 (55).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (550).jpg,Stroke 1 (550).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (551).jpg,Stroke 1 (551).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (552).jpg,Stroke 1 (552).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (553).jpg,Stroke 1 (553).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (554).jpg,Stroke 1 (554).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (555).jpg,Stroke 1 (555).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (556).jpg,Stroke 1 (556).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (557).jpg,Stroke 1 (557).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (558).jpg,Stroke 1 (558).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (559).jpg,Stroke 1 (559).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (56).jpg,Stroke 1 (56).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (560).jpg,Stroke 1 (560).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (561).jpg,Stroke 1 (561).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (562).jpg,Stroke 1 (562).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (563).jpg,Stroke 1 (563).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (564).jpg,Stroke 1 (564).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (565).jpg,Stroke 1 (565).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (566).jpg,Stroke 1 (566).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (567).jpg,Stroke 1 (567).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (568).jpg,Stroke 1 (568).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (569).jpg,Stroke 1 (569).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (57).jpg,Stroke 1 (57).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (570).jpg,Stroke 1 (570).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (571).jpg,Stroke 1 (571).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (572).jpg,Stroke 1 (572).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (573).jpg,Stroke 1 (573).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (574).jpg,Stroke 1 (574).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (575).jpg,Stroke 1 (575).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (576).jpg,Stroke 1 (576).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (577).jpg,Stroke 1 (577).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (578).jpg,Stroke 1 (578).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (579).jpg,Stroke 1 (579).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (58).jpg,Stroke 1 (58).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (580).jpg,Stroke 1 (580).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (581).jpg,Stroke 1 (581).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (582).jpg,Stroke 1 (582).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (583).jpg,Stroke 1 (583).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (584).jpg,Stroke 1 (584).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (585).jpg,Stroke 1 (585).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (586).jpg,Stroke 1 (586).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (587).jpg,Stroke 1 (587).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (588).jpg,Stroke 1 (588).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (589).jpg,Stroke 1 (589).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (59).jpg,Stroke 1 (59).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (590).jpg,Stroke 1 (590).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (591).jpg,Stroke 1 (591).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (592).jpg,Stroke 1 (592).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (593).jpg,Stroke 1 (593).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (594).jpg,Stroke 1 (594).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (595).jpg,Stroke 1 (595).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (596).jpg,Stroke 1 (596).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (597).jpg,Stroke 1 (597).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (598).jpg,Stroke 1 (598).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (599).jpg,Stroke 1 (599).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (6).jpg,Stroke 1 (6).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (60).jpg,Stroke 1 (60).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (600).jpg,Stroke 1 (600).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (601).jpg,Stroke 1 (601).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (602).jpg,Stroke 1 (602).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (603).jpg,Stroke 1 (603).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (604).jpg,Stroke 1 (604).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (605).jpg,Stroke 1 (605).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (606).jpg,Stroke 1 (606).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (607).jpg,Stroke 1 (607).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (608).jpg,Stroke 1 (608).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (609).jpg,Stroke 1 (609).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (61).jpg,Stroke 1 (61).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (610).jpg,Stroke 1 (610).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (611).jpg,Stroke 1 (611).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (612).jpg,Stroke 1 (612).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (613).jpg,Stroke 1 (613).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (614).jpg,Stroke 1 (614).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (615).jpg,Stroke 1 (615).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (616).jpg,Stroke 1 (616).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (617).jpg,Stroke 1 (617).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (618).jpg,Stroke 1 (618).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (619).jpg,Stroke 1 (619).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (62).jpg,Stroke 1 (62).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (620).jpg,Stroke 1 (620).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (621).jpg,Stroke 1 (621).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (622).jpg,Stroke 1 (622).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (623).jpg,Stroke 1 (623).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (624).jpg,Stroke 1 (624).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (625).jpg,Stroke 1 (625).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (626).jpg,Stroke 1 (626).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (627).jpg,Stroke 1 (627).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (628).jpg,Stroke 1 (628).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (629).jpg,Stroke 1 (629).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (63).jpg,Stroke 1 (63).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (630).jpg,Stroke 1 (630).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (631).jpg,Stroke 1 (631).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (632).jpg,Stroke 1 (632).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (633).jpg,Stroke 1 (633).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (634).jpg,Stroke 1 (634).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (635).jpg,Stroke 1 (635).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (636).jpg,Stroke 1 (636).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (637).jpg,Stroke 1 (637).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (638).jpg,Stroke 1 (638).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (639).jpg,Stroke 1 (639).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (64).jpg,Stroke 1 (64).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (640).jpg,Stroke 1 (640).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (641).jpg,Stroke 1 (641).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (642).jpg,Stroke 1 (642).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (643).jpg,Stroke 1 (643).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (644).jpg,Stroke 1 (644).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (645).jpg,Stroke 1 (645).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (646).jpg,Stroke 1 (646).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (647).jpg,Stroke 1 (647).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (648).jpg,Stroke 1 (648).jpg,skin disease,Stroke,train,1
C:\Users\habib\Downloads\Brain Model\AlzVsStr\train\Stroke\Stroke 1 (649).jpg,Stroke 1 (649).jpg,skin disease,Stroke,train,1
