imagepath,filename,disease_name,category,split,label
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2197).jpg,Tinea Ringworm (2197).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2198).jpg,Tinea Ringworm (2198).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2199).jpg,Tinea Ringworm (2199).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (22).jpg,Tinea Ringworm (22).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (220).jpg,Tinea Ringworm (220).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2200).jpg,Tinea Ringworm (2200).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2201).jpg,Tinea Ringworm (2201).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2202).jpg,Tinea Ringworm (2202).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2203).jpg,Tinea Ringworm (2203).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2204).jpg,Tinea Ringworm (2204).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2205).jpg,Tinea Ringworm (2205).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2206).jpg,Tinea Ringworm (2206).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2207).jpg,Tinea Ringworm (2207).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2208).jpg,Tinea Ringworm (2208).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2209).jpg,Tinea Ringworm (2209).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (221).jpg,Tinea Ringworm (221).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2210).jpg,Tinea Ringworm (2210).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2211).jpg,Tinea Ringworm (2211).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2212).jpg,Tinea Ringworm (2212).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2213).jpg,Tinea Ringworm (2213).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2214).jpg,Tinea Ringworm (2214).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2215).jpg,Tinea Ringworm (2215).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2216).jpg,Tinea Ringworm (2216).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2217).jpg,Tinea Ringworm (2217).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2218).jpg,Tinea Ringworm (2218).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2219).jpg,Tinea Ringworm (2219).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (222).jpg,Tinea Ringworm (222).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2220).jpg,Tinea Ringworm (2220).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2221).jpg,Tinea Ringworm (2221).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2222).jpg,Tinea Ringworm (2222).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2223).jpg,Tinea Ringworm (2223).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2224).jpg,Tinea Ringworm (2224).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2225).jpg,Tinea Ringworm (2225).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2226).jpg,Tinea Ringworm (2226).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2227).jpg,Tinea Ringworm (2227).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2228).jpg,Tinea Ringworm (2228).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2229).jpg,Tinea Ringworm (2229).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (223).jpg,Tinea Ringworm (223).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2230).jpg,Tinea Ringworm (2230).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2231).jpg,Tinea Ringworm (2231).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2232).jpg,Tinea Ringworm (2232).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2233).jpg,Tinea Ringworm (2233).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2234).jpg,Tinea Ringworm (2234).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2235).jpg,Tinea Ringworm (2235).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2236).jpg,Tinea Ringworm (2236).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2237).jpg,Tinea Ringworm (2237).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2238).jpg,Tinea Ringworm (2238).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2239).jpg,Tinea Ringworm (2239).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (224).jpg,Tinea Ringworm (224).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2240).jpg,Tinea Ringworm (2240).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2241).jpg,Tinea Ringworm (2241).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2242).jpg,Tinea Ringworm (2242).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2243).jpg,Tinea Ringworm (2243).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2244).jpg,Tinea Ringworm (2244).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2245).jpg,Tinea Ringworm (2245).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2246).jpg,Tinea Ringworm (2246).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2247).jpg,Tinea Ringworm (2247).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2248).jpg,Tinea Ringworm (2248).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2249).jpg,Tinea Ringworm (2249).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (225).jpg,Tinea Ringworm (225).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2250).jpg,Tinea Ringworm (2250).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2251).jpg,Tinea Ringworm (2251).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2252).jpg,Tinea Ringworm (2252).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2253).jpg,Tinea Ringworm (2253).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2254).jpg,Tinea Ringworm (2254).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2255).jpg,Tinea Ringworm (2255).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2256).jpg,Tinea Ringworm (2256).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2257).jpg,Tinea Ringworm (2257).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2258).jpg,Tinea Ringworm (2258).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2259).jpg,Tinea Ringworm (2259).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (226).jpg,Tinea Ringworm (226).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2260).jpg,Tinea Ringworm (2260).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2261).jpg,Tinea Ringworm (2261).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2262).jpg,Tinea Ringworm (2262).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2263).jpg,Tinea Ringworm (2263).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2264).jpg,Tinea Ringworm (2264).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2265).jpg,Tinea Ringworm (2265).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2266).jpg,Tinea Ringworm (2266).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2267).jpg,Tinea Ringworm (2267).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2268).jpg,Tinea Ringworm (2268).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2269).jpg,Tinea Ringworm (2269).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (227).jpg,Tinea Ringworm (227).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2270).jpg,Tinea Ringworm (2270).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2271).jpg,Tinea Ringworm (2271).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2272).jpg,Tinea Ringworm (2272).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2273).jpg,Tinea Ringworm (2273).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2274).jpg,Tinea Ringworm (2274).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2275).jpg,Tinea Ringworm (2275).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2276).jpg,Tinea Ringworm (2276).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2277).jpg,Tinea Ringworm (2277).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2278).jpg,Tinea Ringworm (2278).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2279).jpg,Tinea Ringworm (2279).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (228).jpg,Tinea Ringworm (228).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2280).jpg,Tinea Ringworm (2280).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2281).jpg,Tinea Ringworm (2281).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2282).jpg,Tinea Ringworm (2282).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2283).jpg,Tinea Ringworm (2283).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2284).jpg,Tinea Ringworm (2284).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2285).jpg,Tinea Ringworm (2285).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2286).jpg,Tinea Ringworm (2286).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2287).jpg,Tinea Ringworm (2287).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2288).jpg,Tinea Ringworm (2288).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2289).jpg,Tinea Ringworm (2289).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (229).jpg,Tinea Ringworm (229).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2290).jpg,Tinea Ringworm (2290).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2291).jpg,Tinea Ringworm (2291).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2292).jpg,Tinea Ringworm (2292).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2293).jpg,Tinea Ringworm (2293).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2294).jpg,Tinea Ringworm (2294).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2295).jpg,Tinea Ringworm (2295).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2296).jpg,Tinea Ringworm (2296).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2297).jpg,Tinea Ringworm (2297).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2298).jpg,Tinea Ringworm (2298).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2299).jpg,Tinea Ringworm (2299).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (23).jpg,Tinea Ringworm (23).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (230).jpg,Tinea Ringworm (230).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2300).jpg,Tinea Ringworm (2300).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2301).jpg,Tinea Ringworm (2301).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2302).jpg,Tinea Ringworm (2302).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2303).jpg,Tinea Ringworm (2303).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2304).jpg,Tinea Ringworm (2304).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2305).jpg,Tinea Ringworm (2305).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2306).jpg,Tinea Ringworm (2306).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2307).jpg,Tinea Ringworm (2307).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2308).jpg,Tinea Ringworm (2308).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2309).jpg,Tinea Ringworm (2309).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (231).jpg,Tinea Ringworm (231).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2310).jpg,Tinea Ringworm (2310).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2311).jpg,Tinea Ringworm (2311).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2312).jpg,Tinea Ringworm (2312).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2313).jpg,Tinea Ringworm (2313).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2314).jpg,Tinea Ringworm (2314).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2315).jpg,Tinea Ringworm (2315).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2316).jpg,Tinea Ringworm (2316).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2317).jpg,Tinea Ringworm (2317).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2318).jpg,Tinea Ringworm (2318).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2319).jpg,Tinea Ringworm (2319).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (232).jpg,Tinea Ringworm (232).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2320).jpg,Tinea Ringworm (2320).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2321).jpg,Tinea Ringworm (2321).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2322).jpg,Tinea Ringworm (2322).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2323).jpg,Tinea Ringworm (2323).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2324).jpg,Tinea Ringworm (2324).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2325).jpg,Tinea Ringworm (2325).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2326).jpg,Tinea Ringworm (2326).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2327).jpg,Tinea Ringworm (2327).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2328).jpg,Tinea Ringworm (2328).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2329).jpg,Tinea Ringworm (2329).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (233).jpg,Tinea Ringworm (233).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2330).jpg,Tinea Ringworm (2330).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2331).jpg,Tinea Ringworm (2331).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2332).jpg,Tinea Ringworm (2332).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2333).jpg,Tinea Ringworm (2333).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2334).jpg,Tinea Ringworm (2334).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2335).jpg,Tinea Ringworm (2335).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2336).jpg,Tinea Ringworm (2336).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2337).jpg,Tinea Ringworm (2337).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2338).jpg,Tinea Ringworm (2338).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2339).jpg,Tinea Ringworm (2339).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (234).jpg,Tinea Ringworm (234).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2340).jpg,Tinea Ringworm (2340).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2341).jpg,Tinea Ringworm (2341).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2342).jpg,Tinea Ringworm (2342).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2343).jpg,Tinea Ringworm (2343).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2344).jpg,Tinea Ringworm (2344).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2345).jpg,Tinea Ringworm (2345).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2346).jpg,Tinea Ringworm (2346).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2347).jpg,Tinea Ringworm (2347).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2348).jpg,Tinea Ringworm (2348).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2349).jpg,Tinea Ringworm (2349).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (235).jpg,Tinea Ringworm (235).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2350).jpg,Tinea Ringworm (2350).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2351).jpg,Tinea Ringworm (2351).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2352).jpg,Tinea Ringworm (2352).jpg,skin disease,Tinea,train,1
C:\Users\habib\Downloads\dataset\Skin Disease\train\Tinea\Tinea Ringworm (2353).jpg,Tinea Ringworm (2353).jpg,skin disease,Tinea,train,1
